status_id,permalink,post_type,video_repost_sharetext,created_time,date,sponsored,video_meme,series,category,format,reposted,original,repost,repost_order,times_repost,days_bet_repost
1405630409737397_1782528855380882,https://www.facebook.com/1405630409737397_1782528855380882,video,Here are 4 things we hate about Mexican parties. #GrowingUpMexican,12/06/2017 7:00,12/06/2017,0,0,NA,Family & Friends,Square,1,0,1,2,2,71
1405630409737397_1749290288704739,https://www.facebook.com/1405630409737397_1749290288704739,video,Here are 7 things to show yourself some self-care love.,4/04/2017 20:01,4/04/2017,0,0,Fierce Share,Other,Square,0,1,0,,,
1405630409737397_1581044925529277,https://www.facebook.com/1405630409737397_1581044925529277,video,Here are Selena lyrics for everyday life.,14/04/2016 18:00,14/04/2016,0,0,Sketch,Music,Regular,1,1,0,0,2,0
1405630409737397_1683613248605777,https://www.facebook.com/1405630409737397_1683613248605777,video,Here are Selena lyrics for everyday life.,30/11/2016 20:00,30/11/2016,0,0,Sketch,Music,Regular,1,0,1,1,2,230
1405630409737397_1728875240746244,https://www.facebook.com/1405630409737397_1728875240746244,video,Here are Selena lyrics for everyday life.,25/02/2017 20:00,25/02/2017,0,0,Sketch,Music,Regular,1,0,1,2,2,87
1405630409737397_1652042438429525,https://www.facebook.com/wearemitu/videos/1652042438429525/,video,"Here in Cuba, we don't have the right to dream. We don't dream.",26/09/2016 16:00,26/09/2016,0,0,NA,Identities,Regular,0,1,0,,,
1405630409737397_1703999369900498,https://www.facebook.com/1405630409737397_1703999369900498,video,Here we go again -_-,9/01/2017 7:00,9/01/2017,0,1,Video Memes,Other,Square,0,1,0,,,
1405630409737397_1806461819654252,https://www.facebook.com/1405630409737397_1806461819654252,video,Here we go again.,26/07/2017 7:00,26/07/2017,0,1,Video Memes,Sex & Relationships,Square,0,1,0,,,
1405630409737397_1640685542898548,https://www.facebook.com/1405630409737397_1640685542898548,video,Here's Selena's wax figure!,30/08/2016 18:32,30/08/2016,0,0,NA,Celebrity & Gossip,Square,0,1,0,,,
1405630409737397_1572106566423113,https://www.facebook.com/1405630409737397_1572106566423113,video,Here's to everyone that made it through lent.,27/03/2016 16:00,27/03/2016,0,0,Sketch,Latino Culture,Square,0,1,0,,,
1405630409737397_1754133141553787,https://www.facebook.com/1405630409737397_1754133141553787,video,"Here's to everyone that made it through lent.

Like Bad Hombres on Facebook --> Bad Hombres",13/04/2017 7:04,13/04/2017,0,0,Bad Hombres Share,Food & Beverages,Square,0,1,0,,,
1405630409737397_1608398119460624,https://www.facebook.com/1405630409737397_1608398119460624,video,He's basically an artist.,17/06/2016 7:00,17/06/2016,0,1,Video Memes,Food & Beverages,Square,0,1,0,,,
1405630409737397_1720282368272198,https://www.facebook.com/1405630409737397_1720282368272198,video,He's just holding the drumstick!,8/02/2017 7:00,8/02/2017,0,1,Video Memes,Other,Square,1,1,0,0,1,0
1405630409737397_1733553603611741,https://www.facebook.com/1405630409737397_1733553603611741,video,He's just holding the drumstick!,7/03/2017 20:00,7/03/2017,0,1,Video Memes,Other,Square,1,0,1,1,1,27
1405630409737397_1601247890175647,https://www.facebook.com/1405630409737397_1601247890175647,video,He's me at family parties lol.,30/05/2016 11:00,30/05/2016,0,1,Video Memes,Latino Culture,Square,0,1,0,,,
1405630409737397_1809406289359805,https://www.facebook.com/1405630409737397_1809406289359805,video,He's so cute singing in Spanish.,3/08/2017 7:00,3/08/2017,0,1,Video Memes,Music,Square,0,1,0,,,
1405630409737397_1663239130643189,https://www.facebook.com/1405630409737397_1663239130643189,video,He's so embarrassing.,20/10/2016 11:00,20/10/2016,0,1,Video Memes,Citizenship & Politics,Square,0,1,0,,,
1405630409737397_1778398822460552,https://www.facebook.com/1405630409737397_1778398822460552,video,Hey guys! We teamed up with our friend Official Chingo Bling to make our first comedy special for Netflix. It's hilarious -- go check it out now and then let us know what you think in the comments.,1/06/2017 11:04,1/06/2017,0,0,Chingo Bling Netflix,Other,Regular,0,1,0,,,
1405630409737397_1644913189142450,https://www.facebook.com/1405630409737397_1644913189142450,video,High-end department store Neiman Marcus is selling tamales. What will your abuelita think?,10/09/2016 11:00,10/09/2016,0,0,NA,Food & Beverages,Regular,0,1,0,,,
1405630409737397_1563592253941211,https://www.facebook.com/1405630409737397_1563592253941211,video,"Hilary says ""¡Basta Trump!""",10/03/2016 18:00,10/03/2016,0,0,NA,Citizenship & Politics,Regular,0,1,0,,,
1405630409737397_1555484111418692,https://www.facebook.com/1405630409737397_1555484111418692,video,His face lol.,19/02/2016 11:04,19/02/2016,0,1,Video Memes,Celebrity & Gossip,Square,0,1,0,,,
1405630409737397_1665955560371546,https://www.facebook.com/1405630409737397_1665955560371546,video,His murals decorate the Latino neighborhoods of Los Angeles,26/10/2016 11:00,26/10/2016,1,0,Sponsored,Latino Culture,Regular,0,1,0,,,
1405630409737397_1667867226847046,https://www.facebook.com/1405630409737397_1667867226847046,video,"His music is essential for anyone who is Young, Latin & Proud. Check out Helado Negro to listen to his incredible music.",31/10/2016 11:00,31/10/2016,0,0,NA,Music,Regular,0,1,0,,,
1405630409737397_1796536797313421,https://www.facebook.com/1405630409737397_1796536797313421,video,Home Alone would have been better if a chancla was involved.,6/07/2017 11:00,6/07/2017,0,1,Video Memes,Latino Culture,Square,0,1,0,,,
1405630409737397_1730010247299410,https://www.facebook.com/1405630409737397_1730010247299410,video,Homeboys working to be better,27/02/2017 13:30,27/02/2017,1,0,What's Good In Your Hood,Food & Beverages,Regular,0,1,0,,,
1405630409737397_1703522643281504,https://www.facebook.com/1405630409737397_1703522643281504,video,Homer Simpson keeping it real.,6/01/2017 11:00,6/01/2017,0,1,Video Memes,Sex & Relationships,Square,0,1,0,,,
1405630409737397_1679384325695336,https://www.facebook.com/1405630409737397_1679384325695336,video,Honduran Baleadas = Damn Good,21/11/2016 16:00,21/11/2016,0,0,LDDBS,Food & Beverages,Regular,1,1,0,0,2,0
1405630409737397_1710684162565352,https://www.facebook.com/1405630409737397_1710684162565352,video,Honduran Baleadas = Damn Good,23/01/2017 7:00,23/01/2017,0,0,LDDBS,Food & Beverages,Regular,1,0,1,1,2,63
1405630409737397_1738829839750784,https://www.facebook.com/1405630409737397_1738829839750784,video,Honduran Baleadas = Damn Good,17/03/2017 7:00,17/03/2017,0,0,LDDBS,Food & Beverages,Regular,1,0,1,2,2,53
1405630409737397_1666092383691197,https://www.facebook.com/1405630409737397_1666092383691197,video,"Honestly, it wasn't this cute.",26/10/2016 7:00,26/10/2016,0,1,Video Memes,Family & Friends,Square,0,1,0,,,
1405630409737397_1506718176295286,https://www.facebook.com/1405630409737397_1506718176295286,video,Hot Cheetos or Takis? It's time to settle this once and for all.,26/10/2015 18:00,26/10/2015,0,0,NA,Food & Beverages,Regular,0,1,0,,,
1405630409737397_1545356915764745,https://www.facebook.com/1405630409737397_1545356915764745,video,How are her hands even real?!,25/01/2016 11:00,25/01/2016,0,1,Video Memes,Identities,Square,0,1,0,,,
1405630409737397_1624715464495556,https://www.facebook.com/1405630409737397_1624715464495556,video,How Big Is The Latina Wage Gap?,25/07/2016 16:00,25/07/2016,0,0,NA,News & Issues,Regular,1,1,0,0,1,0
1405630409737397_1658525031114599,https://www.facebook.com/wearemitu/videos/1658525031114599/,video,How Big Is The Latina Wage Gap?,10/10/2016 20:00,10/10/2016,0,0,NA,News & Issues,Regular,1,0,1,1,1,77
1405630409737397_1632257910407978,https://www.facebook.com/1405630409737397_1632257910407978,video,How can you hate avocados?,11/08/2016 11:00,11/08/2016,0,0,Sketch,Food & Beverages,Square,0,1,0,,,
1405630409737397_1662418137391955,https://www.facebook.com/1405630409737397_1662418137391955,video,How check for fruit on the go.,19/10/2016 7:00,19/10/2016,0,0,Sketch,Family & Friends,Square,0,1,0,,,
1405630409737397_1558289117804858,https://www.facebook.com/1405630409737397_1558289117804858,video,How CNN’s Nevada numbers have deceived you.,25/02/2016 22:00,25/02/2016,0,0,NA,Citizenship & Politics,Regular,0,1,0,,,
1405630409737397_1593835690916867,https://www.facebook.com/1405630409737397_1593835690916867,video,How dare you?,13/05/2016 16:00,13/05/2016,0,1,Video Memes,Food & Beverages,Square,0,1,0,,,
1405630409737397_1638677689766000,https://www.facebook.com/1405630409737397_1638677689766000,video,How did you get here? The Mayflower?,26/08/2016 11:00,26/08/2016,0,0,Sketch,Latino Culture,Regular,1,1,0,0,2,0
1405630409737397_1659408684359567,https://www.facebook.com/1405630409737397_1659408684359567,video,How did you get here? The Mayflower?,13/10/2016 11:00,13/10/2016,0,0,Sketch,Latino Culture,Regular,1,0,1,1,2,48
1405630409737397_1791798071120627,https://www.facebook.com/1405630409737397_1791798071120627,video,How did you get here? The Mayflower?,28/06/2017 20:00,28/06/2017,0,0,Sketch,Latino Culture,Regular,1,0,1,2,2,258
1405630409737397_1616040922029677,https://www.facebook.com/1405630409737397_1616040922029677,video,How do I download him as my boyfriend?,6/07/2016 7:00,6/07/2016,0,1,Video Memes,Music,Square,0,1,0,,,
1405630409737397_1602475886719514,https://www.facebook.com/1405630409737397_1602475886719514,video,How do I get my dog to do this?!,2/06/2016 11:00,2/06/2016,0,1,Video Memes,Animals,Square,0,1,0,,,
1405630409737397_1620140364953066,https://www.facebook.com/1405630409737397_1620140364953066,video,How fast can you eat an elote?,15/07/2016 17:08,15/07/2016,0,0,Live,Live,Square,0,1,0,,,
1405630409737397_1666603270306775,https://www.facebook.com/1405630409737397_1666603270306775,video,How I deal with people who wear the same costume as me.,26/10/2016 16:00,26/10/2016,0,0,Sketch,Other,Square,0,1,0,,,
1405630409737397_1631022397198196,https://www.facebook.com/1405630409737397_1631022397198196,video,How I feel coming in to work on Monday.,8/08/2016 20:00,8/08/2016,0,1,Video Memes,Other,Square,1,1,0,0,1,0
1405630409737397_1686714111629024,https://www.facebook.com/1405630409737397_1686714111629024,video,How I feel coming in to work on Monday.,5/12/2016 11:00,5/12/2016,0,1,Video Memes,Other,Square,1,0,1,1,1,119
1405630409737397_1645857855714650,https://www.facebook.com/1405630409737397_1645857855714650,video,How I feet when my morning alarm goes off.,12/09/2016 7:00,12/09/2016,0,1,Video Memes,Other,Square,0,1,0,,,
1405630409737397_1784606418506459,https://www.facebook.com/1405630409737397_1784606418506459,video,How I found my passion by embracing my Bolivian culture.,13/06/2017 16:05,13/06/2017,0,0,Fierce Share,Identities,Regular,0,1,0,,,
1405630409737397_1647906405509795,https://www.facebook.com/wearemitu/videos/1647906405509795/,video,How I imagine heaven.,18/09/2016 16:00,18/09/2016,0,0,Sketch,Food & Beverages,Square,0,1,0,,,
1405630409737397_1680503422250093,https://www.facebook.com/1405630409737397_1680503422250093,video,How I really feel.,24/11/2016 16:00,24/11/2016,0,1,Video Memes,Food & Beverages,Square,0,1,0,,,
1405630409737397_1649906498643119,https://www.facebook.com/wearemitu/videos/1649906498643119/,video,"How important is this presidential election? Important enough for Vicente Fernandez to come out of retirement! Is it over the top? Absolutely, but a) CHENTE IS BACK b) this song is LIT,  and c) it doesn't change the fact that America is seriously considering electing a person who built his entire campaign on vilifying Latinos and actively courting an angry group of people who believe with every fiber of their racist being that you and I are what's wrong with this country. You need to vote, not just tweet, or facebook or snapchat…VOTE!
 
(Video by our friends at the Latino Victory Project)",21/09/2016 18:00,21/09/2016,0,0,Voting,Citizenship & Politics,Regular,0,1,0,,,
1405630409737397_1708745212759247,https://www.facebook.com/1405630409737397_1708745212759247,video,How is he not hot though?,17/01/2017 11:00,17/01/2017,0,1,Video Memes,Beauty & Fashion,Square,0,1,0,,,
1405630409737397_1577614199205683,https://www.facebook.com/1405630409737397_1577614199205683,video,How is it that Bernie Sanders has the hottest corrido right now?,6/04/2016 16:00,6/04/2016,0,0,Bernie Corrido,Citizenship & Politics,Square,0,1,0,,,
1405630409737397_1605503283083441,https://www.facebook.com/1405630409737397_1605503283083441,video,How is soccer not affecting the world?,9/06/2016 11:00,9/06/2016,0,0,NA,Sports,Square,0,1,0,,,
1405630409737397_1505608936406210,https://www.facebook.com/1405630409737397_1505608936406210,video,How Latinos really feel about the new taco emoji...,22/10/2015 19:00,22/10/2015,0,1,Video Memes,Latino Culture,Square,0,1,0,,,
1405630409737397_1593053467661756,https://www.facebook.com/1405630409737397_1593053467661756,video,How many of these have you heard?,11/05/2016 18:00,11/05/2016,0,0,NA,Family & Friends,Square,0,1,0,,,
1405630409737397_1734690403498061,https://www.facebook.com/1405630409737397_1734690403498061,video,How my abuela dated then vs how I date now,9/03/2017 16:00,9/03/2017,0,0,Sketch,Sex & Relationships,Regular,1,1,0,0,2,0
1405630409737397_1751019625198472,https://www.facebook.com/1405630409737397_1751019625198472,video,How my abuela dated then vs how I date now,9/04/2017 7:00,9/04/2017,0,0,Sketch,Sex & Relationships,Regular,1,0,1,1,2,31
1405630409737397_1788756288091472,https://www.facebook.com/1405630409737397_1788756288091472,video,How my abuela dated then vs how I date now,22/06/2017 20:00,22/06/2017,0,0,Sketch,Sex & Relationships,Regular,1,0,1,2,2,74
1405630409737397_1653837734916662,https://www.facebook.com/wearemitu/videos/1653837734916662/,video,How my love life is looking right about now.,30/09/2016 16:00,30/09/2016,0,0,Sketch,Sex & Relationships,Square,1,1,0,0,1,0
1405630409737397_1679559295677839,https://www.facebook.com/1405630409737397_1679559295677839,video,How my love life is looking right about now.,22/11/2016 7:00,22/11/2016,0,0,Sketch,Sex & Relationships,Square,1,0,1,1,1,53
1405630409737397_1584286191871817,https://www.facebook.com/1405630409737397_1584286191871817,video,How my mom greets me every day.,22/04/2016 18:00,22/04/2016,0,1,Video Memes,Family & Friends,Square,0,1,0,,,
1405630409737397_1789808734652894,https://www.facebook.com/1405630409737397_1789808734652894,video,How My Mom Makes Arroz Con Gandules,24/06/2017 16:00,24/06/2017,0,0,NA,Food & Beverages,Square,0,1,0,,,
1405630409737397_1815441935422907,https://www.facebook.com/1405630409737397_1815441935422907,video,How seriously I take my makeup.,13/08/2017 6:00,13/08/2017,0,1,Video Memes,Beauty & Fashion,Square,0,1,0,,,
1405630409737397_1753789828254785,https://www.facebook.com/1405630409737397_1753789828254785,video,How To Make Arroz Con Leche,23/04/2017 11:00,23/04/2017,0,0,NA,Food & Beverages,Square,0,1,0,,,
1405630409737397_1774687766164991,https://www.facebook.com/1405630409737397_1774687766164991,video,How To Make Arroz Con Pollo,25/05/2017 11:01,25/05/2017,0,0,NA,Food & Beverages,Square,0,1,0,,,
1405630409737397_1781901995443568,https://www.facebook.com/1405630409737397_1781901995443568,video,How To Make Cuban Frijoles Negros,8/06/2017 16:00,8/06/2017,0,0,NA,Food & Beverages,Square,0,1,0,,,
1405630409737397_1772279313072503,https://www.facebook.com/1405630409737397_1772279313072503,video,How to make Cuban style Arroz con Leche.,22/05/2017 7:00,22/05/2017,0,0,NA,Food & Beverages,Square,0,1,0,,,
1405630409737397_1738272193139882,https://www.facebook.com/1405630409737397_1738272193139882,video,How To Make Pastelitos de Guayaba,17/03/2017 11:00,17/03/2017,0,0,NA,Food & Beverages,Regular,1,1,0,0,1,0
1405630409737397_1755297021437399,https://www.facebook.com/1405630409737397_1755297021437399,video,How To Make Pastelitos de Guayaba,17/04/2017 7:00,17/04/2017,0,0,NA,Food & Beverages,Regular,1,0,1,1,1,31
1405630409737397_1788642634769504,https://www.facebook.com/1405630409737397_1788642634769504,video,How To Make Sofrito According To My Mom,21/06/2017 16:00,21/06/2017,0,0,NA,Food & Beverages,Square,0,1,0,,,
1405630409737397_1820215484945552,https://www.facebook.com/1405630409737397_1820215484945552,video,How to not get friend-zoned,23/08/2017 10:00,23/08/2017,0,0,Laura's CORNER,Sex & Relationships,Square,0,1,0,,,
1405630409737397_1548486188785151,https://www.facebook.com/1405630409737397_1548486188785151,video,How to open a mazapan without breaking it...,1/02/2016 18:37,1/02/2016,0,1,Video Memes,Food & Beverages,Square,0,1,0,,,
1405630409737397_1807420962891671,https://www.facebook.com/1405630409737397_1807420962891671,video,How to rock the fringe trend without breaking the bank!,27/07/2017 16:01,27/07/2017,0,0,Fierce Share,Beauty & Fashion,Square,0,1,0,,,
1405630409737397_1554335028200267,https://www.facebook.com/1405630409737397_1554335028200267,video,How to win my heart.,15/02/2016 20:25,15/02/2016,0,1,Video Memes,Sex & Relationships,Square,0,1,0,,,
1405630409737397_1669737436660025,https://www.facebook.com/1405630409737397_1669737436660025,video,How we all really feel right about now!,2/11/2016 11:00,2/11/2016,0,1,Video Memes,Citizenship & Politics,Square,0,1,0,,,
1405630409737397_1574069296226840,https://www.facebook.com/1405630409737397_1574069296226840,video,How well do you know the states of Mexico?,30/03/2016 18:00,30/03/2016,0,0,NA,Latino Culture,Regular,0,1,0,,,
1405630409737397_1693244360975999,https://www.facebook.com/1405630409737397_1693244360975999,video,I ain't cookin'!,17/12/2016 11:00,17/12/2016,0,1,Video Memes,Other,Square,1,1,0,0,1,0
1405630409737397_1703998416567260,https://www.facebook.com/1405630409737397_1703998416567260,video,I ain't cookin'!,8/01/2017 20:00,8/01/2017,0,1,Video Memes,Other,Square,1,0,1,1,1,22
1405630409737397_1687648194868949,https://www.facebook.com/1405630409737397_1687648194868949,video,I AM that prima.,6/12/2016 16:00,6/12/2016,0,1,Video Memes,Family & Friends,Square,1,1,0,0,1,0
1405630409737397_1702579260042509,https://www.facebook.com/1405630409737397_1702579260042509,video,I AM that prima.,4/01/2017 20:00,4/01/2017,0,1,Video Memes,Family & Friends,Square,1,0,1,1,1,29
1405630409737397_1807425282891239,https://www.facebook.com/1405630409737397_1807425282891239,video,I can go from English to Spanish real quick.,29/07/2017 9:30,29/07/2017,1,0,Spotify Ad,Music,Regular,0,1,0,,,
1405630409737397_1807424619557972,https://www.facebook.com/1405630409737397_1807424619557972,video,I can go from Spanish to Inglés like THAT *snaps fingers*,28/07/2017 13:30,28/07/2017,1,0,Spotify Ad,Music,Regular,0,1,0,,,
1405630409737397_1662925154007920,https://www.facebook.com/1405630409737397_1662925154007920,video,I can't help but think of this whenever someone's phone goes off.,20/10/2016 16:00,20/10/2016,0,1,Video Memes,Other,Square,1,1,0,0,1,0
1405630409737397_1685920761708359,https://www.facebook.com/1405630409737397_1685920761708359,video,I can't help but think of this whenever someone's phone goes off.,4/12/2016 11:00,4/12/2016,0,1,Video Memes,Other,Square,1,0,1,1,1,45
1405630409737397_1674515286182240,https://www.facebook.com/1405630409737397_1674515286182240,video,I can't. :joy:,10/11/2016 16:00,10/11/2016,0,1,Video Memes,News & Issues,Square,1,1,0,0,3,0
1405630409737397_1696674373966331,https://www.facebook.com/1405630409737397_1696674373966331,video,I can't. :joy:,31/12/2016 20:00,31/12/2016,0,1,Video Memes,News & Issues,Square,1,0,1,1,3,51
1405630409737397_1718383458462089,https://www.facebook.com/1405630409737397_1718383458462089,video,I can't. :joy:,6/02/2017 20:00,6/02/2017,0,1,Video Memes,News & Issues,Square,1,0,1,2,3,37
1405630409737397_1797261293907638,https://www.facebook.com/1405630409737397_1797261293907638,video,I can't. :joy:,9/07/2017 20:00,9/07/2017,0,1,Video Memes,News & Issues,Square,1,0,1,3,3,153
1405630409737397_1653043654996070,https://www.facebook.com/1405630409737397_1653043654996070,video,I could never be this mad!,29/09/2016 7:00,29/09/2016,0,1,Video Memes,Sex & Relationships,Square,1,1,0,0,2,0
1405630409737397_1670751449891957,https://www.facebook.com/1405630409737397_1670751449891957,video,I could never be this mad!,4/11/2016 7:00,4/11/2016,0,1,Video Memes,Sex & Relationships,Square,1,0,1,1,2,36
1405630409737397_1797263340574100,https://www.facebook.com/1405630409737397_1797263340574100,video,I could never be this mad!,8/07/2017 7:00,8/07/2017,0,1,Video Memes,Sex & Relationships,Square,1,0,1,2,2,246
1405630409737397_1789809464652821,https://www.facebook.com/1405630409737397_1789809464652821,video,I didn't even know a flanera existed??!!,24/06/2017 20:00,24/06/2017,0,0,NA,Food & Beverages,Square,0,1,0,,,
1405630409737397_1557523537881416,https://www.facebook.com/1405630409737397_1557523537881416,video,I didn't realize Japanese snacks were this spicy.,23/02/2016 18:00,23/02/2016,0,0,NA,Food & Beverages,Regular,0,1,0,,,
1405630409737397_1558711667762603,https://www.facebook.com/1405630409737397_1558711667762603,video,I don’t know if I want to watch the Oscars now.,26/02/2016 20:00,26/02/2016,0,0,NA,TV & Movies,Regular,0,1,0,,,
1405630409737397_1807951362838631,https://www.facebook.com/1405630409737397_1807951362838631,video,"I don't care how old I get, this still makes me emotional.",30/07/2017 11:00,30/07/2017,0,1,Video Memes,Food & Beverages,Square,0,1,0,,,
1405630409737397_1614208575546245,https://www.facebook.com/1405630409737397_1614208575546245,video,I don't even know half of these people.,1/07/2016 11:00,1/07/2016,0,1,Video Memes,Family & Friends,Square,1,1,0,0,3,0
1405630409737397_1658325164467919,https://www.facebook.com/wearemitu/videos/1658325164467919/,video,I don't even know half of these people.,10/10/2016 11:00,10/10/2016,0,1,Video Memes,Family & Friends,Square,1,0,1,1,3,101
1405630409737397_1696247874008981,https://www.facebook.com/1405630409737397_1696247874008981,video,I don't even know half of these people.,24/12/2016 20:00,24/12/2016,0,1,Video Memes,Family & Friends,Square,1,0,1,2,3,75
1405630409737397_1714217848878650,https://www.facebook.com/1405630409737397_1714217848878650,video,I don't even know half of these people.,27/01/2017 20:00,27/01/2017,0,1,Video Memes,Family & Friends,Square,1,0,1,3,3,34
1405630409737397_1611870892446680,https://www.facebook.com/1405630409737397_1611870892446680,video,I don't ever want to listen to it any other way.,25/06/2016 16:00,25/06/2016,0,1,Video Memes,Music,Square,0,1,0,,,
1405630409737397_1634869600146809,https://www.facebook.com/1405630409737397_1634869600146809,video,I don't think God approves,17/08/2016 20:00,17/08/2016,0,1,Video Memes,Other,Square,1,1,0,0,1,0
1405630409737397_1678308279136274,https://www.facebook.com/1405630409737397_1678308279136274,video,I don't think God approves,20/11/2016 11:00,20/11/2016,0,1,Video Memes,Other,Square,1,0,1,1,1,95
1405630409737397_1609316406035462,https://www.facebook.com/1405630409737397_1609316406035462,video,"I feel you, kid.",18/06/2016 23:25,18/06/2016,0,1,Video Memes,Sports,Square,0,1,0,,,
1405630409737397_1629039810729788,https://www.facebook.com/1405630409737397_1629039810729788,video,"I got you, boo.",4/08/2016 20:00,4/08/2016,0,0,NA,Sex & Relationships,Square,0,1,0,,,
1405630409737397_1554672331499870,https://www.facebook.com/1405630409737397_1554672331499870,video,I hate it when this happens.,16/02/2016 18:00,16/02/2016,0,0,Sketch,Sex & Relationships,Regular,0,1,0,,,
1405630409737397_1613341312299638,https://www.facebook.com/1405630409737397_1613341312299638,video,I have a PHD in chismiando.,29/06/2016 16:00,29/06/2016,0,0,Sketch,Latino Culture,Regular,1,1,0,0,1,0
1405630409737397_1652220885078347,https://www.facebook.com/wearemitu/videos/1652220885078347/,video,I have a PHD in chismiando.,27/09/2016 11:00,27/09/2016,0,0,Sketch,Latino Culture,Regular,1,0,1,1,1,90
1405630409737397_1594987050801731,https://www.facebook.com/1405630409737397_1594987050801731,video,I have goosebumps.,16/05/2016 11:00,16/05/2016,0,1,Video Memes,Identities,Square,0,1,0,,,
1405630409737397_1622719731361796,https://www.facebook.com/1405630409737397_1622719731361796,video,I have no shame.,21/07/2016 7:00,21/07/2016,0,1,Video Memes,Other,Square,0,1,0,,,
1405630409737397_1653860541581048,https://www.facebook.com/wearemitu/videos/1653860541581048/,video,I hope bae notices me!,30/09/2016 20:00,30/09/2016,0,1,Video Memes,Sex & Relationships,Square,0,1,0,,,
1405630409737397_1765716507062117,https://www.facebook.com/1405630409737397_1765716507062117,video,I just can't help myself.,7/05/2017 20:00,7/05/2017,0,1,Video Memes,Animals,Square,1,1,0,0,1,0
1405630409737397_1778960912404343,https://www.facebook.com/1405630409737397_1778960912404343,video,I just can't help myself.,4/06/2017 7:00,4/06/2017,0,1,Video Memes,Animals,Square,1,0,1,1,1,28
1405630409737397_1796670347300066,https://www.facebook.com/1405630409737397_1796670347300066,video,I look like a broken piñata!,6/07/2017 16:00,6/07/2017,0,1,Video Memes,TV & Movies,Square,1,1,0,0,1,0
1405630409737397_1811386922495075,https://www.facebook.com/1405630409737397_1811386922495075,video,I look like a broken piñata!,5/08/2017 20:00,5/08/2017,0,1,Video Memes,TV & Movies,Square,1,0,1,1,1,30
1405630409737397_1612590659041370,https://www.facebook.com/1405630409737397_1612590659041370,video,I need about 1 million of these right now.,28/06/2016 16:00,28/06/2016,0,0,LDDBS,Food & Beverages,Regular,0,1,0,,,
1405630409737397_1784048928562208,https://www.facebook.com/1405630409737397_1784048928562208,video,"I need some ""Contra-Haters"" in my life. (check out the new special on Netflix!)",12/06/2017 16:01,12/06/2017,1,0,Chingo Bling Netflix,Family & Friends,Regular,0,1,0,,,
1405630409737397_1688870141413421,https://www.facebook.com/1405630409737397_1688870141413421,video,I need this right now.,8/12/2016 16:00,8/12/2016,0,1,Video Memes,Family & Friends,Square,1,1,0,0,1,0
1405630409737397_1703502596616842,https://www.facebook.com/1405630409737397_1703502596616842,video,I need this right now.,6/01/2017 20:00,6/01/2017,0,1,Video Memes,Family & Friends,Square,1,0,1,1,1,29
1405630409737397_1605727323061037,https://www.facebook.com/1405630409737397_1605727323061037,video,"I need to stretch before doing these moves.
#mituSummerFridays",10/06/2016 7:00,10/06/2016,1,0,NA,Other,Regular,0,1,0,,,
1405630409737397_1677132662587169,https://www.facebook.com/1405630409737397_1677132662587169,video,I never leave the house without the TV on.,16/11/2016 11:00,16/11/2016,0,0,Sketch,Latino Culture,Square,1,1,0,0,1,0
1405630409737397_1695617957405306,https://www.facebook.com/1405630409737397_1695617957405306,video,I never leave the house without the TV on.,21/12/2016 20:00,21/12/2016,0,0,Sketch,Latino Culture,Square,1,0,1,1,1,35
1405630409737397_1620832844883818,https://www.facebook.com/1405630409737397_1620832844883818,video,I really thought it was going to be different this year D:,17/07/2016 11:00,17/07/2016,0,1,Video Memes,Beauty & Fashion,Square,0,1,0,,,
1405630409737397_1554929818140788,https://www.facebook.com/1405630409737397_1554929818140788,video,I respect your dedication.,17/02/2016 11:00,17/02/2016,0,1,Video Memes,Other,Square,0,1,0,,,
1405630409737397_1619632628337173,https://www.facebook.com/1405630409737397_1619632628337173,video,I speak it fluently AF.,15/07/2016 7:00,15/07/2016,0,1,Video Memes,Latino Culture,Square,0,1,0,,,
1405630409737397_1764178883882546,https://www.facebook.com/1405630409737397_1764178883882546,video,I thought I'd never see the day.,2/05/2017 16:04,2/05/2017,0,0,NA,Food & Beverages,Regular,1,1,0,0,1,0
1405630409737397_1775611896072578,https://www.facebook.com/1405630409737397_1775611896072578,video,I thought I'd never see the day.,29/05/2017 7:00,29/05/2017,0,0,NA,Food & Beverages,Regular,1,0,1,1,1,27
1405630409737397_1777328292567605,https://www.facebook.com/1405630409737397_1777328292567605,video,I trusted you!!!,31/05/2017 7:00,31/05/2017,0,1,Video Memes,Family & Friends,Square,1,1,0,0,1,0
1405630409737397_1793555820944852,https://www.facebook.com/1405630409737397_1793555820944852,video,I trusted you!!!,3/07/2017 11:00,3/07/2017,0,1,Video Memes,Family & Friends,Square,1,0,1,1,1,33
1405630409737397_1818743401759427,https://www.facebook.com/1405630409737397_1818743401759427,video,I want a relationship like Becky G's and Sebastian Lletget.,19/08/2017 15:01,19/08/2017,0,0,Fierce Share,Celebrity & Gossip,Square,0,1,0,,,
1405630409737397_1590455091254927,https://www.facebook.com/1405630409737397_1590455091254927,video,"I want to marry this margarita.

Special thanks to Mexicano",5/05/2016 16:00,5/05/2016,0,0,LDDBS,Food & Beverages,Regular,1,1,0,0,1,0
1405630409737397_1789812214652546,https://www.facebook.com/1405630409737397_1789812214652546,video,"I want to marry this margarita.

Special thanks to Mexicano",26/06/2017 20:00,26/06/2017,0,0,LDDBS,Food & Beverages,Regular,1,0,1,1,1,417
